UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,Brand
3343,Air Conditioner,5,10,1,0,27,1,Panasonic
3344,Fan,1,6,1,1,42,0,Khaitan Electricals
3345,Washing Machine,1,1,1,2,31,1,Bosch
3346,Security System,1,6,1,0,59,0,Matrix Comsec
3347,Lights,7,3,0,1,40,0,Bajaj Electricals
3348,Fridge,6,0,0,1,18,0,Bosch
3349,Induction,6,8,0,1,38,0,KitchenAid
3350,Microwave,6,3,1,4,49,1,Haier
3351,Microwave,5,8,0,3,54,0,Haier
3352,Microwave,4,3,0,0,4,1,Haier
3353,Fridge,5,2,1,4,21,1,Godrej Appliances
3355,Washing Machine,5,4,0,4,42,0,Voltas Beko
3356,Fan,6,6,1,3,23,1,Khaitan Electricals
3357,Washing Machine,4,6,1,1,45,0,Panasonic
3358,Smart Speaker,3,6,1,0,22,1,Bose
3359,Vacuum Cleaner,2,9,0,1,1,0,Electrolux
3360,Smart Speaker,5,7,1,3,25,1,JBL
3361,Camera,6,4,1,0,54,1,Nikon
3362,Lights,7,9,1,2,54,0,Eveready
3363,Camera,3,2,1,2,41,1,Sony
3364,Fridge,6,5,1,2,28,1,Voltas Beko
3365,Vacuum Cleaner,5,10,0,3,58,0,Dyson
3366,Air Conditioner,7,6,0,2,37,0,Carrier
3367,Lights,4,8,1,0,11,1,Philips
3368,Washing Machine,4,7,1,2,22,1,Samsung
3369,Microwave,5,8,0,0,54,0,Bosch
3370,Induction,6,9,0,3,55,0,Miele
3371,Induction,8,3,1,1,25,1,Electrolux
3372,Thermostat,1,2,1,4,53,0,Johnson Controls
3373,Security System,1,5,0,2,21,0,Matrix Comsec
3374,Security System,8,7,1,4,36,0,Secureye
3375,Vacuum Cleaner,4,2,1,1,58,1,Dyson
3376,Microwave,5,0,0,3,20,0,Bosch
3377,Vacuum Cleaner,4,3,0,3,16,0,Electrolux
3378,Dishwasher,1,10,0,1,28,0,Electrolux
3379,Induction,6,7,0,4,56,0,GE Appliances
3380,Lights,6,4,1,2,29,1,Bajaj Electricals
3381,Security System,3,2,1,0,50,1,Dahua Technology India
3382,Smart Speaker,3,4,1,3,26,1,Sony
3383,Smart Speaker,7,2,1,1,40,1,Sonos
3384,Vacuum Cleaner,1,1,0,4,2,0,Electrolux
3385,Dishwasher,7,9,0,2,49,0,GE Appliances
3386,Lights,2,10,1,4,10,0,Havells
3387,Lights,5,2,1,2,13,1,Osram
3388,Dishwasher,7,1,1,0,15,1,Miele
3389,Fridge,5,3,0,0,9,1,Panasonic
3390,Smart Speaker,3,5,0,1,27,0,Sonos
3391,Smart Speaker,6,2,0,1,8,0,JBL
3392,Vacuum Cleaner,3,3,1,2,6,1,Black+Decker
3393,Microwave,2,2,1,2,36,0,IFB
3394,Camera,8,8,1,2,50,0,Leica
3395,Vacuum Cleaner,6,7,0,2,24,0,Hoover
3396,Washing Machine,5,6,1,0,3,1,LG Electronics
3397,Vacuum Cleaner,3,4,0,1,26,0,Electrolux
3398,Fridge,1,9,1,1,36,0,Siemens
3400,Washing Machine,5,2,0,1,13,0,Haier
3401,Induction,6,2,0,1,52,0,Samsung
3402,Microwave,4,5,1,4,11,1,Whirlpool
3403,Fan,7,1,0,4,8,0,Havells
3405,Fan,3,6,0,2,46,0,Crompton Greaves
3406,Fridge,2,5,0,3,46,0,Bosch
3407,Fridge,4,3,0,3,48,0,Whirlpool
3408,Air Conditioner,1,5,1,0,14,1,Carrier
3409,Fan,8,10,1,1,33,1,Havells
3410,Fan,2,2,1,0,2,1,Atomberg Technologies
3411,Smart Speaker,7,7,1,1,52,0,Bowers & Wilkins
3412,Thermostat,4,1,0,3,1,0,Emerson
3413,Smart Speaker,8,1,1,1,11,1,Amazon Echo
3414,Camera,5,6,0,2,6,0,GoPro
3415,Thermostat,7,1,1,2,32,1,Honeywell
3417,Vacuum Cleaner,6,2,0,4,12,0,Hoover
3418,Washing Machine,7,6,1,2,37,0,LG Electronics
3419,Fridge,1,7,1,3,29,0,Bosch
3420,Camera,1,2,1,0,55,1,Olympus
3421,Microwave,3,7,1,4,44,0,Morphy Richards
3422,Washing Machine,7,2,1,2,22,1,Voltas Beko
3423,Induction,4,6,1,3,46,0,Samsung
3424,Camera,4,4,1,3,14,1,GoPro
3425,Thermostat,1,7,0,0,19,0,Tado
3427,Washing Machine,7,9,1,4,35,1,Godrej Appliances
3428,Microwave,1,0,1,2,25,1,Whirlpool
3429,Security System,5,9,1,3,50,0,Larsen & Toubro (L&T) Technology Services
3430,Induction,7,1,1,4,38,1,GE Appliances
3431,Fridge,2,10,1,4,9,0,Siemens
3432,Vacuum Cleaner,5,3,0,0,58,0,Kenmore
3433,Washing Machine,1,4,1,3,7,1,Godrej Appliances
3434,Air Conditioner,5,1,1,1,53,1,LG Electronics
3435,Microwave,1,1,0,0,18,0,IFB
3436,Dishwasher,6,7,0,3,2,0,Samsung
3437,Fridge,3,9,1,4,52,0,Hitachi
3438,Washing Machine,4,6,1,4,10,1,IFB
3439,Smart Speaker,5,7,1,2,44,0,Sony
3440,Thermostat,2,8,0,1,2,0,Siemens
3441,Washing Machine,6,3,0,0,45,0,Panasonic
3442,Fridge,3,1,1,2,8,1,Godrej Appliances
3443,Thermostat,5,0,1,2,58,1,Honeywell
3444,Washing Machine,1,4,0,1,55,0,IFB
3445,Fridge,6,2,0,0,7,1,Bosch
3446,Fan,1,1,0,0,35,0,Khaitan Electricals
3447,Smart Speaker,3,2,0,4,23,0,Harman Kardon
3448,Lights,2,1,1,0,8,1,Philips
3449,Air Conditioner,6,9,0,2,21,0,Carrier
3450,Vacuum Cleaner,2,1,0,4,33,0,Kenmore
3451,Lights,7,5,1,0,47,1,GE Lighting
3452,Microwave,7,6,0,1,1,0,Panasonic
3453,Camera,2,5,1,2,12,0,GoPro
3454,Lights,5,1,0,3,11,0,Syska
3455,Fridge,1,3,1,1,48,0,Whirlpool
3456,Lights,3,1,0,1,30,0,Eveready
3457,Smart Speaker,6,4,1,0,4,1,Sony
3458,Microwave,5,2,1,4,34,1,Samsung
3459,Induction,5,6,0,4,23,0,Frigidaire
3460,Camera,2,7,1,2,32,0,Pentax
3461,Dishwasher,3,5,1,0,3,1,Samsung
3462,Dishwasher,1,4,0,4,28,0,Fisher & Paykel
3463,Lights,6,4,1,3,4,1,Crompton
3464,Smart Speaker,4,8,1,0,57,1,Harman Kardon
3465,Security System,6,2,0,0,50,0,Zicom
3466,Lights,2,7,0,4,12,0,Eveready
3467,Induction,3,8,1,1,24,1,Miele
3468,Lights,3,4,1,0,33,1,Bajaj Electricals
3470,Induction,3,5,1,2,4,1,Whirlpool
3471,Induction,6,1,1,2,30,1,Samsung
3472,Lights,7,1,0,4,6,0,Philips
3473,Washing Machine,4,1,1,2,49,1,Whirlpool
3474,Fan,4,2,0,4,30,0,Crompton Greaves
3476,Air Conditioner,7,9,0,1,18,0,Samsung
3478,Dishwasher,8,9,1,2,53,0,KitchenAid
3479,Fridge,4,10,1,1,6,1,Godrej Appliances
3480,Fan,3,10,1,0,24,1,Usha
3481,Lights,7,8,0,3,51,0,Wipro Lighting
3483,Air Conditioner,5,1,1,0,32,1,Carrier
3484,Dishwasher,4,6,0,4,25,0,Miele
3485,Fridge,2,6,1,3,28,0,Bosch
3486,Induction,4,9,0,4,21,0,Whirlpool
3487,Security System,5,10,0,1,8,0,Top Notch Infotronix
3488,Washing Machine,6,5,0,1,36,0,Haier
3490,Fridge,8,2,0,2,40,0,Samsung
3491,Security System,1,0,0,1,21,0,Secureye
3492,Dishwasher,2,5,0,0,51,0,LG Electronics
3493,Smart Speaker,2,6,1,3,1,0,Amazon Echo
3495,Smart Speaker,1,5,0,1,53,0,Sonos
3496,Induction,8,9,0,1,4,0,Electrolux
3497,Thermostat,3,6,1,4,10,0,Honeywell
3498,Thermostat,1,8,0,4,26,0,Emerson
3499,Washing Machine,1,2,1,0,40,1,Voltas Beko
3500,Security System,6,9,1,3,3,1,eSSL Security
3501,Washing Machine,7,7,1,2,44,0,Whirlpool
3502,Thermostat,2,2,1,2,58,0,Honeywell
3504,Fan,2,9,0,0,32,0,Gorilla
3505,Thermostat,1,0,0,4,3,0,Emerson
3506,Lights,1,5,1,4,4,1,Surya Roshni
3507,Smart Speaker,4,3,0,4,6,0,Google Nest
3508,Dishwasher,2,7,1,2,9,0,Fisher & Paykel
3509,Microwave,4,8,0,2,26,0,Samsung
3510,Microwave,2,4,0,0,2,0,Whirlpool
3511,Washing Machine,8,4,0,2,2,0,Panasonic
3512,Washing Machine,7,10,0,1,50,0,Bosch
3513,Microwave,5,8,0,2,21,0,Samsung
3514,Fan,3,9,0,4,22,0,Gorilla
3515,Air Conditioner,3,4,0,0,3,1,Carrier
3516,Microwave,3,2,0,3,35,0,LG Electronics
3517,Microwave,6,4,1,3,50,1,Bosch
3518,Lights,4,7,1,0,59,1,Osram
3519,Lights,7,1,0,1,38,0,Crompton
3520,Security System,8,3,0,3,33,0,Matrix Comsec
3521,Security System,3,1,0,4,57,0,Top Notch Infotronix
3522,Washing Machine,5,4,1,3,15,1,Siemens
3523,Thermostat,1,8,0,3,11,0,Nest Labs
3524,Dishwasher,2,0,0,4,10,0,Maytag
3525,Fridge,3,7,1,2,36,0,Bosch
3526,Fridge,2,9,1,1,14,0,Samsung
3527,Smart Speaker,7,2,1,4,2,1,Amazon Echo
3528,Fridge,1,7,0,4,45,0,Siemens
3529,Fan,4,10,1,0,48,1,Superfan
3530,Security System,5,10,0,1,44,0,Larsen & Toubro (L&T) Technology Services
3531,Smart Speaker,6,2,1,2,54,1,Bose
3532,Induction,3,1,0,4,37,0,Fisher & Paykel
3533,Air Conditioner,7,2,0,2,51,0,Haier
3534,Lights,5,7,0,4,29,0,Havells
3535,Lights,4,7,1,4,35,1,Eveready
3536,Camera,1,7,0,0,53,0,GoPro
3537,Lights,4,3,0,3,20,0,Surya Roshni
3538,Air Conditioner,7,2,0,1,21,0,Haier
3539,Lights,5,6,1,0,34,1,Osram
3540,Air Conditioner,7,5,0,2,59,0,Carrier
3541,Fridge,4,7,0,4,49,0,Whirlpool
3542,Induction,1,4,0,4,53,0,Electrolux
3544,Vacuum Cleaner,3,3,1,0,33,1,Bissell
3545,Security System,6,2,0,0,19,1,Zicom
3546,Fridge,6,3,1,2,8,1,Voltas Beko
3547,Smart Speaker,2,1,1,0,31,1,Sony
3548,Air Conditioner,4,4,0,0,11,1,Carrier
3549,Vacuum Cleaner,3,0,1,3,8,1,Dyson
3550,Microwave,3,2,1,1,25,1,Morphy Richards
3551,Fan,2,7,1,0,49,0,Crompton Greaves
3552,Security System,1,3,0,2,20,0,Matrix Comsec
3553,Dishwasher,2,7,1,4,38,0,Fisher & Paykel
3554,Induction,1,7,1,0,7,1,Samsung
3555,Vacuum Cleaner,2,6,0,0,53,0,Miele
3557,Camera,5,0,1,3,39,1,Olympus
3558,Washing Machine,3,7,1,1,43,0,LG Electronics
3559,Camera,8,10,1,3,10,1,Leica
3560,Air Conditioner,2,9,0,2,8,0,Samsung
3561,Washing Machine,3,2,1,0,42,1,LG Electronics
3562,Vacuum Cleaner,3,3,0,3,54,0,Shark
3564,Fan,7,6,1,2,20,1,Havells
3566,Dishwasher,8,3,1,0,11,1,GE Appliances
3567,Fridge,7,5,0,1,16,0,Whirlpool
3568,Dishwasher,4,7,1,0,37,1,Whirlpool
3569,Security System,4,4,0,0,42,0,Hikvision India
3570,Security System,5,9,0,2,32,0,CP Plus
3571,Washing Machine,3,8,1,1,26,1,Bosch
3572,Fridge,5,1,0,4,58,0,Whirlpool
3573,Thermostat,1,6,1,0,52,0,Nest Labs
3574,Air Conditioner,1,2,0,1,37,0,Mitsubishi Electric
3575,Dishwasher,4,6,0,0,52,0,Miele
3576,Vacuum Cleaner,4,10,0,3,9,0,Bissell
3577,Fridge,7,9,1,3,35,1,Haier
3578,Washing Machine,1,4,0,1,3,0,Bosch
3579,Smart Speaker,7,3,0,2,31,0,JBL
3580,Security System,2,2,0,4,42,0,Larsen & Toubro (L&T) Technology Services
3581,Fan,3,5,1,3,7,1,Anchor Electricals
3582,Microwave,3,1,1,2,2,1,LG Electronics
3583,Washing Machine,3,6,0,4,25,0,Samsung
3584,Vacuum Cleaner,1,0,0,3,40,0,Eureka
3585,Microwave,4,3,1,4,12,1,Sharp
3586,Dishwasher,6,2,0,0,30,1,Samsung
3587,Induction,4,10,0,1,54,0,KitchenAid
3588,Fan,4,7,0,3,30,0,Khaitan Electricals
3589,Lights,7,4,0,3,29,0,Philips
3590,Washing Machine,6,1,0,0,41,0,Panasonic
3591,Camera,4,5,0,3,11,0,Samsung
3592,Air Conditioner,2,2,1,3,51,0,LG Electronics
3593,Air Conditioner,7,5,0,3,52,0,Gree
3594,Fan,5,8,0,3,23,0,Gorilla
3595,Security System,2,6,1,3,17,0,Top Notch Infotronix
3596,Camera,2,6,1,2,13,0,Canon
3597,Thermostat,6,5,1,3,33,1,Schneider Electric
3598,Security System,1,9,1,0,1,1,Hikvision India
3599,Dishwasher,8,9,0,3,40,0,KitchenAid
3600,Fridge,1,5,1,4,13,0,Samsung
3601,Vacuum Cleaner,6,3,0,4,38,0,Shark
3602,Air Conditioner,3,5,1,0,3,1,Daikin
3603,Fan,4,2,1,2,16,1,Bajaj Electricals
3604,Microwave,7,6,1,0,42,1,Whirlpool
3605,Induction,3,5,0,2,7,0,Whirlpool
3606,Fridge,4,1,1,1,54,1,Bosch
3607,Fridge,1,2,1,4,53,0,Panasonic
3609,Washing Machine,2,9,0,4,14,0,Voltas Beko
3610,Washing Machine,5,6,0,2,16,0,IFB
3611,Smart Speaker,1,7,1,0,4,1,Harman Kardon
3612,Microwave,1,3,0,2,31,0,Whirlpool
3613,Fan,3,6,1,4,13,1,Superfan
3614,Smart Speaker,5,5,0,4,27,0,Harman Kardon
3615,Fan,6,7,1,4,59,0,Atomberg Technologies
3616,Air Conditioner,2,1,0,4,1,0,Daikin
3617,Induction,1,5,1,1,25,1,Miele
3618,Vacuum Cleaner,8,3,0,4,37,0,Kenmore
3619,Induction,2,3,0,2,50,0,KitchenAid
3620,Washing Machine,7,10,1,4,44,0,LG Electronics
3621,Smart Speaker,7,2,1,3,11,1,Bowers & Wilkins
3622,Dishwasher,6,3,0,1,9,0,GE Appliances
3623,Air Conditioner,1,5,1,4,7,0,Carrier
3624,Camera,7,9,1,3,14,1,Canon
3625,Thermostat,6,4,1,2,30,1,Ecobee
3626,Thermostat,5,7,1,1,24,1,Honeywell
3627,Lights,3,9,0,4,3,0,Philips
3628,Induction,2,3,1,2,48,0,Fisher & Paykel
3629,Microwave,1,4,0,3,39,0,Sharp
3630,Fan,4,4,0,1,27,0,Bajaj Electricals
3631,Vacuum Cleaner,5,8,1,4,1,1,Electrolux
3632,Smart Speaker,3,1,1,2,38,1,Harman Kardon
3633,Air Conditioner,4,3,0,1,26,0,Mitsubishi Electric
3634,Dishwasher,3,7,1,3,6,1,Whirlpool
3635,Air Conditioner,5,6,1,4,59,0,Panasonic
3636,Vacuum Cleaner,7,4,0,1,42,0,Hoover
3637,Camera,1,5,0,3,12,0,Nikon
3638,Microwave,3,2,0,3,54,0,Haier
3639,Induction,1,4,1,2,51,0,Bosch
3640,Microwave,5,5,1,3,38,0,Morphy Richards
3641,Fan,6,9,0,3,46,0,Anchor Electricals
3642,Lights,7,3,0,0,35,1,Wipro Lighting
3643,Lights,2,9,1,3,10,0,GE Lighting
3644,Dishwasher,8,6,1,4,9,1,Electrolux
3645,Air Conditioner,1,0,1,1,23,1,Panasonic
3646,Dishwasher,5,7,0,4,30,0,KitchenAid
3647,Dishwasher,1,0,1,4,52,0,KitchenAid
3648,Fan,7,10,1,2,51,0,Superfan
3649,Dishwasher,4,9,0,0,22,0,Electrolux
3650,Thermostat,5,3,1,0,47,1,Johnson Controls
3651,Vacuum Cleaner,7,3,0,4,9,0,Bissell
3652,Thermostat,1,4,1,1,19,1,Sensi
3654,Washing Machine,7,4,0,0,54,0,Bosch
3655,Smart Speaker,3,3,0,4,4,0,Sony
3656,Thermostat,1,6,1,0,5,1,Johnson Controls
3657,Fridge,4,2,1,2,19,1,LG Electronics
3658,Thermostat,5,8,1,4,46,0,Ecobee
3660,Security System,2,5,0,0,57,0,Secureye
3662,Smart Speaker,3,3,1,4,19,1,Sonos
3663,Fan,7,0,0,1,6,0,Usha
3664,Smart Speaker,8,6,0,3,5,0,Bowers & Wilkins
3665,Air Conditioner,5,5,0,0,58,0,Daikin
3666,Thermostat,1,6,0,3,43,0,Lux Products Corporation
3667,Camera,7,9,1,3,56,0,Canon
3668,Induction,4,10,0,0,5,0,Samsung
3669,Microwave,1,6,1,0,59,0,Morphy Richards
3670,Washing Machine,7,8,1,3,8,1,Godrej Appliances
3671,Smart Speaker,6,1,0,1,27,0,Sony
3672,Security System,6,2,0,3,37,0,Zicom
3673,Air Conditioner,6,7,0,1,43,0,Haier
3674,Thermostat,2,4,0,2,58,0,Nest Labs
3675,Camera,2,5,0,1,45,0,Olympus
3676,Camera,6,3,1,4,38,1,Fujifilm
3677,Fridge,2,6,0,0,37,0,Hitachi
3678,Dishwasher,4,2,1,2,18,1,Fisher & Paykel
3679,Air Conditioner,6,6,0,3,26,0,Trane
3680,Fridge,6,2,1,1,42,1,Samsung
3681,Security System,4,1,1,2,16,1,Larsen & Toubro (L&T) Technology Services
3682,Dishwasher,6,3,1,4,22,1,Whirlpool
3683,Thermostat,7,2,0,1,46,0,Johnson Controls
3684,Microwave,5,9,0,3,23,0,Bosch
3685,Washing Machine,2,1,0,3,47,0,LG Electronics
3686,Camera,2,2,1,1,3,1,Sony
3687,Induction,3,6,1,4,3,0,Fisher & Paykel
3688,Induction,1,5,0,0,12,0,Frigidaire
3689,Fridge,2,1,0,0,23,0,Hitachi
3690,Fan,2,0,1,3,47,0,Orient Electric
3691,Fridge,4,10,1,4,11,1,Samsung
3692,Smart Speaker,7,7,0,3,42,0,Sony
3693,Washing Machine,1,4,0,0,52,0,Panasonic
3694,Lights,6,5,0,3,47,0,Osram
3695,Vacuum Cleaner,6,3,1,1,50,1,Eureka
3696,Microwave,1,4,1,1,57,0,Morphy Richards
3697,Thermostat,7,7,0,4,46,0,Sensi
3698,Fan,5,9,0,0,29,0,Atomberg Technologies
3699,Induction,3,2,0,4,57,0,KitchenAid
3700,Vacuum Cleaner,6,8,0,4,6,0,Hoover
3701,Thermostat,2,1,0,0,46,0,Honeywell
3702,Thermostat,6,2,1,2,16,1,Johnson Controls
3704,Lights,7,1,1,3,51,1,Bajaj Electricals
3705,Air Conditioner,4,9,1,2,37,0,Fujitsu
3706,Thermostat,5,5,1,1,11,1,Tado
3707,Dishwasher,2,1,1,4,11,1,Fisher & Paykel
3708,Dishwasher,5,10,1,3,53,0,Miele
3709,Camera,6,9,1,4,25,1,Nikon
3710,Fan,4,8,1,0,58,1,Superfan
3711,Fan,5,9,1,2,19,1,Bajaj Electricals
3712,Vacuum Cleaner,4,2,0,0,32,1,Dyson
3713,Fridge,7,8,0,3,50,0,Voltas Beko
3714,Security System,4,7,0,1,58,0,Hikvision India
3715,Smart Speaker,7,9,0,2,8,0,Amazon Echo
3716,Fridge,6,8,0,0,55,0,Voltas Beko
3717,Dishwasher,3,4,1,2,12,1,LG Electronics
3718,Washing Machine,2,8,1,4,41,0,Bosch
3719,Microwave,3,3,1,1,35,1,Samsung
3720,Camera,7,3,1,2,6,1,Sony
3721,Air Conditioner,2,1,1,1,21,1,Panasonic
3722,Vacuum Cleaner,4,9,0,4,53,0,Miele
3723,Vacuum Cleaner,6,3,0,4,26,0,Black+Decker
3724,Thermostat,3,5,1,0,56,1,Emerson
3725,Fan,5,4,0,3,1,0,Khaitan Electricals
3726,Lights,2,10,0,0,17,0,Syska
3727,Microwave,1,3,0,1,35,0,IFB
3728,Lights,6,8,0,0,27,0,Osram
3729,Vacuum Cleaner,1,9,0,2,50,0,Shark
3730,Fridge,2,4,1,0,50,1,Haier
3731,Fan,7,4,0,3,2,0,Usha
3732,Air Conditioner,3,8,0,3,36,0,Gree
3733,Security System,8,9,1,1,1,1,Zicom
3734,Lights,8,8,1,4,10,1,GE Lighting
3735,Air Conditioner,2,2,1,3,31,1,Fujitsu
3737,Camera,6,4,1,3,37,1,Sony
3738,Fan,4,6,1,3,5,1,Superfan
3739,Thermostat,1,8,1,4,41,0,Sensi
3740,Security System,6,2,1,2,46,1,CP Plus
3742,Fridge,7,6,1,3,13,1,Hitachi
3743,Fan,1,9,1,3,45,0,Atomberg Technologies
3744,Security System,1,2,0,0,59,0,Secureye
3745,Vacuum Cleaner,2,4,1,2,24,1,Dyson
3746,Microwave,8,8,1,4,27,1,GE Appliances
3747,Microwave,6,0,1,1,1,1,Bosch
3748,Vacuum Cleaner,6,1,1,3,49,1,Miele
3749,Thermostat,3,10,0,1,20,0,Siemens
3750,Security System,3,3,0,4,8,0,eSSL Security
3751,Security System,2,10,1,2,3,0,Zicom
3752,Induction,4,2,0,0,49,0,Samsung
3753,Induction,4,4,0,2,32,0,Kenmore
3754,Dishwasher,5,8,0,0,59,0,LG Electronics
3755,Induction,2,7,0,1,44,0,Samsung
3756,Camera,8,6,0,2,57,0,Olympus
3757,Lights,1,5,0,2,57,0,Syska
3758,Fridge,8,8,1,2,25,1,Panasonic
3760,Security System,4,4,0,1,50,0,Top Notch Infotronix
3761,Air Conditioner,3,2,0,0,14,1,Haier
3762,Camera,4,6,0,2,43,0,Fujifilm
3763,Lights,5,3,1,1,27,1,Osram
3764,Air Conditioner,4,3,1,4,48,1,Mitsubishi Electric
3765,Thermostat,3,5,1,4,32,1,Nest Labs
3766,Dishwasher,6,0,1,1,27,1,LG Electronics
3767,Lights,6,1,1,0,4,1,Eveready
3768,Air Conditioner,7,7,1,1,50,0,Mitsubishi Electric
3769,Dishwasher,2,4,0,1,39,0,Samsung
3770,Camera,5,9,1,3,11,1,Nikon
3771,Lights,5,7,1,4,48,0,Havells
3772,Security System,3,0,1,0,48,1,Zicom
3773,Thermostat,4,6,0,3,3,0,Nest Labs
3774,Fan,3,1,1,1,25,1,Usha
3775,Induction,1,8,0,4,55,0,GE Appliances
3776,Lights,2,10,0,3,24,0,Philips
3777,Microwave,1,5,1,3,9,0,Sharp
3778,Fan,6,7,1,0,8,1,Anchor Electricals
3779,Induction,5,2,1,1,39,1,Samsung
3780,Camera,8,4,0,0,31,1,Panasonic
3781,Lights,6,9,1,3,57,0,Crompton
3782,Smart Speaker,1,2,0,3,59,0,Google Nest
3783,Induction,7,3,0,0,17,1,Kenmore
3784,Fridge,7,5,1,3,43,1,Siemens
3785,Microwave,4,7,1,2,31,1,IFB
3786,Lights,5,4,1,4,4,1,Havells
3787,Microwave,8,9,0,1,4,0,Whirlpool
3788,Induction,4,1,1,4,37,1,KitchenAid
3789,Camera,7,4,0,1,8,0,Nikon
3790,Vacuum Cleaner,1,7,1,3,42,0,Black+Decker
3791,Thermostat,2,2,0,0,49,0,Sensi
3792,Microwave,4,7,1,0,6,1,Haier
3793,Security System,5,2,1,3,9,1,Godrej Security Solutions
3794,Lights,7,1,0,1,42,0,Wipro Lighting
3795,Security System,8,1,0,3,8,0,CP Plus
3796,Fan,3,9,1,1,32,1,Orient Electric
3797,Vacuum Cleaner,1,6,0,3,15,0,Dyson
3798,Air Conditioner,6,8,0,3,18,0,Haier
3799,Camera,5,3,0,3,23,0,Panasonic
3800,Thermostat,2,6,0,0,5,0,Nest Labs
3801,Microwave,4,5,1,1,50,0,Bosch
3802,Lights,6,9,0,3,27,0,Wipro Lighting
3803,Dishwasher,6,8,1,4,33,1,Miele
3804,Camera,4,7,1,4,2,1,GoPro
3805,Washing Machine,3,1,1,0,59,1,IFB
3806,Thermostat,8,6,0,2,42,0,Lux Products Corporation
3807,Thermostat,5,5,1,0,38,1,Siemens
3808,Vacuum Cleaner,3,9,1,2,59,0,Black+Decker
3809,Fan,2,3,1,0,28,1,Khaitan Electricals
3810,Microwave,6,3,1,4,24,1,Morphy Richards
3811,Induction,2,4,1,3,51,0,GE Appliances
3812,Washing Machine,2,3,0,1,21,0,LG Electronics
3813,Fan,4,1,1,3,31,1,Khaitan Electricals
3814,Vacuum Cleaner,2,9,0,4,11,0,Dyson
3815,Camera,5,6,1,1,50,0,Nikon
3816,Washing Machine,1,9,1,2,28,0,Godrej Appliances
3817,Microwave,5,8,0,2,48,0,Whirlpool
3818,Smart Speaker,2,3,0,4,40,0,Amazon Echo
3820,Fridge,1,1,1,3,43,0,Siemens
3821,Fridge,7,9,1,4,42,0,Hitachi
3822,Induction,7,4,1,2,16,1,Whirlpool
3823,Camera,2,4,1,4,12,1,Panasonic
3824,Dishwasher,6,3,0,3,22,0,LG Electronics
3825,Camera,5,5,1,0,35,1,Sony
3826,Dishwasher,8,3,1,0,43,1,Fisher & Paykel
3827,Washing Machine,3,4,0,3,56,0,Voltas Beko
3828,Air Conditioner,6,8,0,1,16,0,Mitsubishi Electric
3829,Dishwasher,1,8,1,4,24,0,Maytag
3830,Smart Speaker,3,3,0,3,35,0,JBL
3831,Microwave,8,5,0,0,28,1,GE Appliances
3832,Fan,4,9,0,2,57,0,Anchor Electricals
3833,Security System,2,1,1,3,42,0,Dahua Technology India
3834,Fridge,1,9,1,3,29,0,Siemens
3835,Air Conditioner,6,2,1,3,21,1,Carrier
3836,Vacuum Cleaner,5,7,0,0,48,0,Black+Decker
3837,Induction,3,6,1,0,58,1,GE Appliances
3838,Vacuum Cleaner,8,6,1,3,25,1,Electrolux
3840,Induction,3,1,1,1,31,1,GE Appliances
3841,Thermostat,7,4,0,2,15,0,Nest Labs
3842,Lights,3,5,0,4,47,0,Osram
3843,Vacuum Cleaner,2,8,0,4,42,0,iRobot
3844,Vacuum Cleaner,4,2,0,4,35,0,iRobot
3845,Vacuum Cleaner,7,8,1,0,38,1,Shark
3846,Fridge,1,4,1,0,58,1,Samsung
3847,Camera,8,2,1,1,50,1,Fujifilm
3848,Smart Speaker,6,8,0,0,22,0,Amazon Echo
3849,Camera,2,1,1,3,5,1,GoPro
3850,Vacuum Cleaner,6,5,1,2,48,0,iRobot
3851,Camera,3,1,0,2,13,0,GoPro
3852,Induction,3,4,0,2,32,0,Whirlpool
3853,Dishwasher,6,6,1,2,3,1,Maytag
3854,Dishwasher,8,6,0,4,15,0,Maytag
3855,Thermostat,1,4,1,4,55,0,Sensi
3856,Thermostat,3,4,0,3,27,0,Tado
3857,Washing Machine,4,2,0,1,52,0,Samsung
3858,Smart Speaker,3,5,1,0,27,1,Harman Kardon
3859,Air Conditioner,3,10,0,0,30,0,Fujitsu
3860,Air Conditioner,1,9,0,4,6,0,Panasonic
3861,Washing Machine,6,2,0,2,25,0,Whirlpool
3862,Camera,4,0,1,3,28,1,Nikon
3863,Smart Speaker,2,9,1,1,22,0,Amazon Echo
3864,Induction,7,5,1,4,4,1,Electrolux
3865,Dishwasher,6,5,0,3,15,0,Samsung
3866,Air Conditioner,4,8,0,3,26,0,Panasonic
3867,Washing Machine,3,3,0,4,18,0,Haier
3868,Fan,5,5,0,3,9,0,Gorilla
3869,Fan,2,10,1,2,52,0,Gorilla
3870,Induction,2,7,1,3,4,0,Kenmore
3871,Fan,6,2,0,1,48,0,Orient Electric
3873,Washing Machine,1,2,1,0,5,1,Voltas Beko
3875,Dishwasher,1,3,0,4,6,0,Whirlpool
3876,Induction,1,0,1,0,58,1,Whirlpool
3877,Fridge,8,9,1,4,54,0,Samsung
3878,Thermostat,2,2,1,1,51,0,Ecobee
3879,Fridge,1,0,1,2,12,1,Voltas Beko
3880,Vacuum Cleaner,2,2,1,1,31,1,Electrolux
3881,Vacuum Cleaner,7,2,0,0,47,0,iRobot
